PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_IDGRUPOCONTROL;REQUIREMENTS_ATTRIBUTES_MARCO;REQUIREMENTS_ATTRIBUTES_CATEGORIA;REQUIREMENTS_ATTRIBUTES_DESCRIPCIONCONTROL;REQUIREMENTS_ATTRIBUTES_NIVEL;REQUIREMENTS_ATTRIBUTES_TIPO;REQUIREMENTS_ATTRIBUTES_DIMENSIONES;REQUIREMENTS_ATTRIBUTES_MODOEJECUCION;REQUIREMENTS_ATTRIBUTES_DEPENDENCIAS;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;mp.info.6.aws.bcku.1;Copias de seguridad;mp.info.6;medidas de protección;protección de la información;Para los procedimientos de respaldo de cualquiera de los dos entornos (local y nube) y siempre y cuando se utilicen recursos compatibles en el entorno local, la entidad puede hacer uso de AWS Backup, que permite elaboración de planes de respaldo y la definición de reglas de frecuencia, ciclo de vida, lugar de almacenamiento y etiquetado de las copias de seguridad.;alto;recomendacion;disponibilidad;automático;;PASS;At least one backup vault exists: foretale-default-backup-vault.;arn:aws:backup:us-east-1:442426872653:backup-vault:foretale-default-backup-vault;backup_vaults_exist;False;foretale-default-backup-vault;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.8.r4.aws.ct.3;Control de acceso;op.exp.8.r4;operacional;explotación;Activar el acceso por MFA al registro de actividad almacenado en los buckets de Amazon S3 dedicados para AWS CloudTrail.;alto;refuerzo;trazabilidad;automático;;FAIL;Trail foretale-org-trail bucket (cloudtrail-logs-442426872653) does not have MFA delete enabled.;arn:aws:cloudtrail:us-east-1:442426872653:trail/foretale-org-trail;cloudtrail_bucket_requires_mfa_delete;False;foretale-org-trail;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-2;2026-04-20 09:06:04.789728;op.exp.8.r4.aws.ct.3;Control de acceso;op.exp.8.r4;operacional;explotación;Activar el acceso por MFA al registro de actividad almacenado en los buckets de Amazon S3 dedicados para AWS CloudTrail.;alto;refuerzo;trazabilidad;automático;;FAIL;Trail foretale-cloudtrail bucket (foretale-cloudtrail-logs-442426872653-us-east-2) does not have MFA delete enabled.;arn:aws:cloudtrail:us-east-2:442426872653:trail/foretale-cloudtrail;cloudtrail_bucket_requires_mfa_delete;False;foretale-cloudtrail;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.8.r1.aws.ct.7;Revisión de los registros;op.exp.8.r1;operacional;explotación;Integrar CloudTrail con el servicio CloudWatch Logs;alto;refuerzo;trazabilidad;automático;;PASS;Multiregion trail foretale-org-trail has been logging in the last 24h.;arn:aws:cloudtrail:us-east-1:442426872653:trail/foretale-org-trail;cloudtrail_cloudwatch_logging_enabled;False;foretale-org-trail;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.mon.3.aws.cwl.1;Vigilancia;op.mon.3;operacional;monitorización del sistema;Se deberá utilizar el servicio CloudWatch Logs para acceder a los registros de los diferentes servicios de AWS de forma centralizada;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;PASS;Multiregion trail foretale-org-trail has been logging in the last 24h.;arn:aws:cloudtrail:us-east-1:442426872653:trail/foretale-org-trail;cloudtrail_cloudwatch_logging_enabled;False;foretale-org-trail;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-2;2026-04-20 09:06:04.789728;op.exp.8.r1.aws.ct.7;Revisión de los registros;op.exp.8.r1;operacional;explotación;Integrar CloudTrail con el servicio CloudWatch Logs;alto;refuerzo;trazabilidad;automático;;FAIL;Multiregion trail foretale-cloudtrail has not been logging in the last 24h or is not configured to deliver logs.;arn:aws:cloudtrail:us-east-2:442426872653:trail/foretale-cloudtrail;cloudtrail_cloudwatch_logging_enabled;False;foretale-cloudtrail;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-2;2026-04-20 09:06:04.789728;op.mon.3.aws.cwl.1;Vigilancia;op.mon.3;operacional;monitorización del sistema;Se deberá utilizar el servicio CloudWatch Logs para acceder a los registros de los diferentes servicios de AWS de forma centralizada;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Multiregion trail foretale-cloudtrail has not been logging in the last 24h or is not configured to deliver logs.;arn:aws:cloudtrail:us-east-2:442426872653:trail/foretale-cloudtrail;cloudtrail_cloudwatch_logging_enabled;False;foretale-cloudtrail;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.8.r1.aws.ct.2;Revisión de los registros;op.exp.8.r1;operacional;explotación;Configurar la herramienta CloudTrail de manera que realice el registro de eventos de administración, eventos de datos y eventos anómalos (insights).;alto;refuerzo;trazabilidad;automático;;FAIL;Trail foretale-org-trail does not have insight selectors and it is logging.;arn:aws:cloudtrail:us-east-1:442426872653:trail/foretale-org-trail;cloudtrail_insights_exist;False;foretale-org-trail;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.8.r1.aws.ct.3;Revisión de los registros;op.exp.8.r1;operacional;explotación;Registrar los eventos de lectura y escritura de datos.;alto;refuerzo;trazabilidad;automático;;FAIL;Trail foretale-org-trail does not have insight selectors and it is logging.;arn:aws:cloudtrail:us-east-1:442426872653:trail/foretale-org-trail;cloudtrail_insights_exist;False;foretale-org-trail;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-2;2026-04-20 09:06:04.789728;op.exp.8.r1.aws.ct.2;Revisión de los registros;op.exp.8.r1;operacional;explotación;Configurar la herramienta CloudTrail de manera que realice el registro de eventos de administración, eventos de datos y eventos anómalos (insights).;alto;refuerzo;trazabilidad;automático;;FAIL;Trail foretale-cloudtrail does not have insight selectors and it is logging.;arn:aws:cloudtrail:us-east-2:442426872653:trail/foretale-cloudtrail;cloudtrail_insights_exist;False;foretale-cloudtrail;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-2;2026-04-20 09:06:04.789728;op.exp.8.r1.aws.ct.3;Revisión de los registros;op.exp.8.r1;operacional;explotación;Registrar los eventos de lectura y escritura de datos.;alto;refuerzo;trazabilidad;automático;;FAIL;Trail foretale-cloudtrail does not have insight selectors and it is logging.;arn:aws:cloudtrail:us-east-2:442426872653:trail/foretale-cloudtrail;cloudtrail_insights_exist;False;foretale-cloudtrail;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.8.r4.aws.ct.4;Control de acceso;op.exp.8.r4;operacional;explotación;Configurar los archivos de logs de AWS CloudTrail para aprovechar el cifrado del lado del servidor (SSE – Server Side Encryption) y las claves maestras creadas por el cliente (CMK de KMS).;alto;refuerzo;trazabilidad;automático;;FAIL;Multiregion trail foretale-org-trail has encryption disabled.;arn:aws:cloudtrail:us-east-1:442426872653:trail/foretale-org-trail;cloudtrail_kms_encryption_enabled;False;foretale-org-trail;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.8.r4.aws.ct.7;Control de acceso;op.exp.8.r4;operacional;explotación;Cifrado de los trails con KMS;alto;refuerzo;trazabilidad;automático;;FAIL;Multiregion trail foretale-org-trail has encryption disabled.;arn:aws:cloudtrail:us-east-1:442426872653:trail/foretale-org-trail;cloudtrail_kms_encryption_enabled;False;foretale-org-trail;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-2;2026-04-20 09:06:04.789728;op.exp.8.r4.aws.ct.4;Control de acceso;op.exp.8.r4;operacional;explotación;Configurar los archivos de logs de AWS CloudTrail para aprovechar el cifrado del lado del servidor (SSE – Server Side Encryption) y las claves maestras creadas por el cliente (CMK de KMS).;alto;refuerzo;trazabilidad;automático;;FAIL;Multiregion trail foretale-cloudtrail has encryption disabled.;arn:aws:cloudtrail:us-east-2:442426872653:trail/foretale-cloudtrail;cloudtrail_kms_encryption_enabled;False;foretale-cloudtrail;ENS;ENS RD 311/2022 - Categoría Alta
